196	NM_001366887	chr12	+	129338022	129469511	129338103	129467635	11	129338022,129373183,129383780,129396968,129399477,129410903,129411649,129429870,129431882,129442089,129467473,	129338194,129373289,129383832,129397005,129399534,129410999,129411699,129429914,129432003,129442188,129469511,	0	GLT1D1	cmpl	cmpl	0,1,2,0,1,1,1,0,2,0,0,
196	NM_001366888	chr12	+	129338022	129469511	129373228	129467635	8	129338022,129373183,129410903,129411649,129429870,129431882,129442089,129467473,	129338194,129373289,129410999,129411699,129429914,129432003,129442188,129469511,	0	GLT1D1	cmpl	cmpl	-1,0,1,1,0,2,0,0,
1574	NR_110058	chr12	+	129693145	129697205	129697205	129697205	5	129693145,129694102,129694581,129695474,129696507,	129693498,129694268,129694811,129695593,129697205,	0	TMEM132D-AS2	unk	unk	-1,-1,-1,-1,-1,
1581	NR_146538	chr12	+	130555879	130557230	130557230	130557230	2	130555879,130556831,	130556183,130557230,	0	LINC02419	unk	unk	-1,-1,
1581	NR_033834	chr12	-	130636137	130646223	130646223	130646223	4	130636137,130639017,130639896,130645201,	130638143,130639236,130640327,130646223,	0	FZD10-AS1	unk	unk	-1,-1,-1,-1,
1016	NM_005785	chr12	-	56595962	56615706	56600230	56607831	7	56595962,56601429,56601946,56604080,56607741,56610212,56615543,	56600582,56601533,56602082,56604352,56607854,56610397,56615706,	0	RNF41	cmpl	cmpl	2,0,2,0,0,-1,-1,
24	NM_001351233	chr12	-	130916191	131200850	130916806	130941071	16	130916191,130919278,130921386,130922909,130926392,130929704,130934744,130935739,130941040,130955237,130956294,130963456,130991192,131002372,131112866,131200766,	130916818,130919425,130921836,130923061,130927205,130929814,130934821,130935885,130941245,130955288,130956883,130963561,130991315,131002462,131113001,131200850,	0	RIMBP2	cmpl	cmpl	0,0,0,1,1,2,0,1,0,-1,-1,-1,-1,-1,-1,-1,
1588	NR_131950	chr12	-	131475170	131478521	131478521	131478521	3	131475170,131476893,131478364,	131475682,131477013,131478521,	0	ADGRD1-AS1	unk	unk	-1,-1,-1,
1588	NR_131951	chr12	-	131475170	131478521	131478521	131478521	2	131475170,131478452,	131475682,131478521,	0	ADGRD1-AS1	unk	unk	-1,-1,
1589	NR_026670	chr12	+	131649555	131697476	131697476	131697476	5	131649555,131687315,131692219,131693800,131696749,	131649775,131687467,131692453,131694940,131697476,	0	LINC01257	unk	unk	-1,-1,-1,-1,-1,
1590	NR_135045	chr12	-	131780657	131782517	131782517	131782517	2	131780657,131782129,	131781581,131782517,	0	LINC02415	unk	unk	-1,-1,
1590	NR_103736	chr12	+	131832014	131852100	131852100	131852100	4	131832014,131833872,131850500,131851979,	131832206,131834089,131851764,131852100,	0	LINC02370	unk	unk	-1,-1,-1,-1,
1593	NR_146868	chr12	-	132130462	132132666	132132666	132132666	2	132130462,132132589,	132132074,132132666,	0	LINC02414	unk	unk	-1,-1,
1596	NR_002979	chr12	+	132515768	132515905	132515905	132515905	1	132515768,	132515905,	0	SNORA49	unk	unk	-1,
1596	NR_003290	chr12	+	132568827	132610885	132610885	132610885	10	132568827,132569801,132575393,132593116,132599002,132604964,132605984,132606469,132609738,132610398,	132568944,132569861,132575488,132593227,132599090,132605146,132606124,132606525,132609941,132610885,	0	EP400P1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1597	NR_146452	chr12	-	132671279	132674240	132674240	132674240	2	132671279,132673723,	132672246,132674240,	0	LINC02361	unk	unk	-1,-1,
1598	NR_024563	chr12	+	132851976	132857486	132857486	132857486	4	132851976,132852816,132853842,132855005,	132852422,132853116,132854492,132857486,	0	LOC100130238	unk	unk	-1,-1,-1,-1,
199	NR_120467	chr12	+	132906435	132908161	132908161	132908161	2	132906435,132908044,	132906794,132908161,	0	LOC101928416	unk	unk	-1,-1,
1600	NR_106821	chr12	+	133158582	133158647	133158647	133158647	1	133158582,	133158647,	0	MIR6763	unk	unk	-1,
125	NM_012117	chr12	-	54624725	54673906	54635538	54651434	5	54624725,54639898,54645824,54651297,54673791,	54635689,54639999,54646011,54651476,54673906,	0	CBX5	cmpl	cmpl	2,0,2,0,-1,
978	NM_001351088	chr12	-	51595466	51611846	51597875	51600620	3	51595466,51600572,51611425,	51598151,51600667,51611846,	0	POU6F1	cmpl	cmpl	0,0,-1,
979	NM_016293	chr12	-	51674821	51717958	51675282	51717886	13	51674821,51678499,51681891,51685374,51689579,51690872,51692986,51693390,51695803,51696469,51696870,51707606,51717805,	51675312,51678571,51681972,51686128,51689662,51690948,51693072,51693498,51695899,51696564,51696925,51707687,51717958,	0	BIN2	cmpl	cmpl	0,0,0,2,0,2,0,0,0,1,0,0,0,
1603	NR_110919	chr12	+	133464427	133465157	133465157	133465157	2	133464427,133464705,	133464518,133465157,	0	LOC101928530	unk	unk	-1,-1,
952	NM_001308090	chr12	-	48176506	48213686	48177623	48213568	25	48176506,48177861,48179169,48179534,48180367,48181494,48181827,48183043,48183305,48183595,48185041,48185368,48185653,48187151,48188542,48188966,48189369,48189688,48189989,48190799,48191166,48191890,48192344,48192567,48213549,	48177669,48178000,48179254,48179668,48180486,48181592,48181947,48183131,48183361,48183703,48185091,48185489,48185787,48187371,48188716,48189163,48189550,48189799,48190081,48190925,48191282,48192002,48192435,48192755,48213686,	0	HDAC7	cmpl	cmpl	2,1,0,1,2,0,0,2,0,0,1,0,1,0,0,1,0,0,1,1,2,1,0,1,0,
980	NM_001258403	chr12	+	51818900	51874391	51844688	51874006	17	51818900,51834491,51844659,51845907,51847322,51851134,51852342,51853734,51854987,51856093,51857397,51863397,51864175,51865070,51868125,51868828,51873775,	51819198,51834573,51844806,51846043,51847483,51851323,51852434,51853892,51855075,51856240,51857498,51863572,51864309,51865316,51868231,51868990,51874391,	0	SLC4A8	cmpl	cmpl	-1,-1,0,1,2,1,1,0,2,0,0,2,0,2,2,0,0,
192	NM_001082959	chr12	-	125261402	125348410	125263012	125348266	12	125261402,125270902,125271951,125279740,125284669,125292306,125294719,125296415,125298747,125299518,125302095,125348140,	125263132,125271049,125272003,125279814,125284788,125292473,125294835,125296511,125298951,125299660,125302253,125348410,	0	SCARB1	cmpl	cmpl	0,0,2,0,1,2,0,0,0,2,0,0,
200	NM_001161344	chr12	-	133416937	133464204	133418139	133463914	18	133416937,133419596,133420612,133423628,133424670,133425226,133428203,133430016,133433053,133433990,133435653,133438052,133446204,133447309,133448870,133454140,133463781,133464132,	133418182,133419669,133420720,133423716,133424741,133425310,133428323,133430159,133433216,133434145,133435813,133438220,133446420,133447369,133448980,133454240,133463926,133464204,	0	CHFR	cmpl	cmpl	2,1,1,0,1,1,1,2,1,2,1,1,1,1,2,1,0,-1,
75	NM_001129830	chr12	+	2162152	2807116	2162728	2800365	48	2162152,2224389,2229490,2558141,2566732,2595269,2602355,2614007,2621977,2659108,2666116,2675587,2676734,2690755,2691987,2693668,2694541,2695000,2702378,2705039,2706602,2711019,2714246,2714844,2715776,2716149,2717676,2719706,2721068,2743462,2757640,2760805,2763000,2764312,2773990,2774746,2775851,2778098,2783706,2786259,2786898,2788609,2791115,2791715,2794901,2795331,2797612,2800065,	2162777,2224711,2229596,2558281,2566872,2595428,2602552,2614111,2622150,2659199,2666143,2675748,2676960,2690963,2692108,2693783,2694662,2695070,2702511,2705169,2706662,2711126,2714334,2714952,2715829,2716296,2717878,2719865,2721179,2743546,2757673,2760934,2763066,2764404,2774156,2774874,2775948,2778201,2783808,2786387,2787033,2788962,2791220,2791844,2795008,2795435,2797945,2807116,	0	CACNA1C	cmpl	cmpl	0,1,2,0,2,1,1,0,2,1,2,2,1,2,0,1,2,0,1,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,2,2,2,1,0,0,
619	NM_020996	chr12	-	4543307	4554780	4543380	4554736	3	4543307,4553298,4554390,	4543557,4553402,4554780,	0	FGF6	cmpl	cmpl	0,1,0,
707	NM_007178	chr12	+	16035320	16056410	16035641	16055912	10	16035320,16036474,16042861,16043530,16046980,16048292,16050815,16052837,16053880,16055850,	16035753,16036610,16042943,16043603,16047077,16048430,16050952,16052987,16053946,16056410,	0	STRAP	cmpl	cmpl	0,1,2,0,1,2,2,1,1,1,
661	NM_001291823	chr12	+	9980076	9997603	9980140	9997027	3	9980076,9984911,9997016,	9980225,9985010,9997603,	0	KLRF1	cmpl	cmpl	0,1,1,
86	NM_001286515	chr12	+	14518615	14635588	14576849	14634160	13	14518615,14576842,14587273,14589039,14591063,14599921,14609494,14610140,14613428,14619459,14628823,14631250,14633936,	14518761,14578407,14587357,14589185,14591201,14599987,14609568,14610229,14614067,14619524,14628902,14631406,14635588,	0	ATF7IP	cmpl	cmpl	-1,0,1,1,0,0,0,2,1,1,0,1,1,
86	NM_001286514	chr12	+	14518615	14655864	14576849	14651007	15	14518615,14576842,14587273,14589039,14591063,14599921,14609494,14610140,14613428,14619459,14628823,14631250,14633936,14649164,14650587,	14518761,14578407,14587357,14589185,14591201,14599987,14609568,14610229,14614067,14619524,14628902,14631406,14634119,14649277,14655864,	0	ATF7IP	cmpl	cmpl	-1,0,1,1,0,0,0,2,1,1,0,1,1,1,0,
91	NM_153207	chr12	+	19592425	19675161	19592633	19671051	8	19592425,19615443,19626181,19646733,19653030,19665331,19667604,19671020,	19593304,19615651,19626289,19646920,19653155,19665399,19667718,19675161,	0	AEBP2	cmpl	cmpl	0,2,0,0,1,0,2,2,
1605	NM_001165885	chr12	+	133758080	133791418	133758583	133778903	5	133758080,133758531,133764457,133768493,133778729,	133758272,133758616,133764658,133768589,133791418,	0	ZNF268	cmpl	cmpl	-1,0,0,0,0,
179	NM_001177997	chr12	-	111798454	111806899	111800481	111801231	3	111798454,111803935,111806715,	111801267,111804061,111806899,	0	PHETA1	cmpl	cmpl	0,-1,-1,
22	NM_001347954	chr12	+	113229552	113336684	113266123	113334585	22	113229552,113229947,113266105,113274295,113285500,113303218,113304561,113306234,113307563,113307697,113312888,113313483,113314446,113316923,113319576,113321097,113325601,113327828,113328653,113332382,113333581,113334454,	113229789,113230068,113266194,113274307,113285647,113303348,113304645,113306400,113307602,113307844,113312975,113313546,113314671,113317003,113319651,113321207,113325728,113327885,113328808,113332464,113333678,113336684,	0	RPH3A	cmpl	cmpl	-1,-1,0,2,2,2,0,0,1,1,1,1,1,1,0,0,2,0,0,2,0,1,
1432	NM_001082537	chr12	+	111051933	111087235	111051987	111085697	15	111051933,111057640,111064166,111066571,111070276,111072474,111074285,111078187,111078828,111079346,111080053,111082771,111085015,111085553,111086847,	111052207,111057761,111064297,111066723,111070364,111072584,111074306,111078322,111078954,111079432,111080194,111082934,111085141,111085698,111087235,	0	TCTN1	cmpl	cmpl	0,1,2,1,0,1,0,0,0,0,2,2,0,0,-1,
1340	NM_153687	chr12	-	99018026	99038566	99019707	99038479	3	99018026,99028073,99038300,	99020544,99028191,99038566,	0	IKBIP	cmpl	cmpl	0,2,0,
14	NM_006159	chr12	-	44902057	45270247	44902716	45269652	21	44902057,44913787,44915782,44917073,44926363,45000951,45004630,45059266,45097508,45105074,45108432,45168529,45169804,45170824,45171024,45173445,45173631,45209768,45269007,45269597,45270076,	44902767,44914012,44915959,44917267,44926504,45001047,45004753,45059392,45097637,45105177,45108524,45168632,45169933,45170907,45171097,45173542,45173805,45209919,45269136,45269683,45270247,	0	NELL2	cmpl	cmpl	0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,2,1,1,0,-1,
964	NM_001100620	chr12	+	49717037	49718160	49717391	49718035	4	49717037,49717386,49717627,49717937,	49717132,49717535,49717820,49718160,	0	TROAP	cmpl	cmpl	-1,0,0,1,
120	NM_001314030	chr12	+	49932812	49952117	49934785	49951736	15	49932812,49934685,49935412,49936488,49937057,49937697,49937957,49942677,49943223,49943862,49948119,49949402,49950152,49950965,49951136,	49933275,49934915,49935547,49936622,49937301,49937855,49938165,49942956,49943423,49944112,49948337,49949734,49950259,49951042,49952117,	0	KCNH3	cmpl	cmpl	-1,0,1,1,0,1,0,1,1,0,1,0,2,1,0,
968	NM_181708	chr12	-	50229825	50236889	50232153	50236870	2	50229825,50236636,	50232798,50236889,	0	BCDIN3D	cmpl	cmpl	0,0,
978	NM_001136269	chr12	+	51632507	51640501	51632691	51639928	4	51632507,51634126,51634654,51639844,	51632704,51634245,51634900,51640501,	0	DAZAP2	cmpl	cmpl	0,1,0,0,
24	NM_001351230	chr12	-	130880677	131200844	130883679	130963558	22	130880677,130884223,130890716,130892270,130897163,130898669,130906997,130912723,130919278,130921386,130922909,130926392,130929704,130934744,130935739,130941040,130955237,130963456,130991192,131002372,131112866,131200766,	130883706,130884358,130890788,130892374,130897332,130898851,130907106,130912882,130919425,130921836,130923061,130927205,130929814,130934821,130935885,130941245,130955288,130963561,130991315,131002462,131113001,131200844,	0	RIMBP2	cmpl	cmpl	0,0,0,1,0,1,0,0,0,0,1,1,2,0,1,0,0,0,-1,-1,-1,-1,
84	NM_001987	chr12	+	11802607	12048311	11803061	12043980	8	11802607,11905383,11992073,12006360,12022357,12037378,12038859,12043874,	11803094,11905513,11992238,12006495,12022903,12037521,12038960,12048311,	0	ETV6	cmpl	cmpl	0,0,1,1,1,1,0,2,
1016	NM_015292	chr12	+	56521985	56538460	56522103	56537646	31	56521985,56524365,56524574,56524823,56525027,56525260,56525532,56525992,56526204,56526502,56527200,56527371,56527564,56527893,56528125,56530527,56531001,56531282,56531615,56531809,56531966,56532187,56532551,56532710,56536068,56536361,56536618,56536800,56537011,56537363,56537606,	56522493,56524407,56524709,56524897,56525100,56525350,56525588,56526116,56526381,56526585,56527249,56527458,56527657,56527965,56528212,56530677,56531157,56531459,56531698,56531858,56532056,56532283,56532623,56532797,56536209,56536516,56536717,56536932,56537117,56537413,56538460,	0	ESYT1	cmpl	cmpl	0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,2,
1004	NM_006741	chr12	-	54973029	54982443	54974170	54982272	7	54973029,54974727,54975759,54976515,54976994,54978043,54982188,	54974176,54974834,54975915,54976579,54977032,54978104,54982443,	0	PPP1R1A	cmpl	cmpl	0,1,1,0,1,0,0,
1423	NR_133898	chr12	-	109886459	109915105	109915105	109915105	6	109886459,109893922,109895434,109895796,109898440,109915064,	109889618,109894118,109895487,109895883,109898610,109915105,	0	KCTD10	unk	unk	-1,-1,-1,-1,-1,-1,
181	NM_001358345	chr12	-	113736575	113772914	113737581	113770683	16	113736575,113742125,113744299,113745495,113748038,113753139,113754330,113754746,113756768,113758135,113758385,113758654,113758860,113759000,113770527,113772247,	113737779,113742190,113744380,113745649,113748160,113753281,113754461,113754806,113756876,113758303,113758491,113758712,113758913,113759153,113770765,113772914,	0	SLC8B1	cmpl	cmpl	0,1,1,0,1,0,1,1,1,1,0,2,0,0,0,-1,
74	NR_027946	chr12	+	1100388	1605097	1605097	1605097	19	1100388,1136913,1192329,1213915,1219357,1225031,1250785,1289705,1291090,1292446,1299024,1313666,1345934,1399017,1480998,1517314,1519554,1553727,1599258,	1100653,1137738,1192746,1213990,1219513,1225199,1250953,1289843,1291231,1292587,1299218,1313678,1346070,1399178,1481143,1517413,1519619,1553916,1605097,	0	ERC1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1381	NM_001135570	chr12	-	104343971	104350993	104345300	104350516	3	104343971,104350408,104350846,	104345408,104350526,104350993,	0	C12orf73	cmpl	cmpl	0,0,-1,
1524	NM_177551	chr12	-	123185839	123187904	123186738	123187830	1	123185839,	123187904,	0	HCAR2	cmpl	cmpl	0,
15	NM_001174126	chr12	-	51373565	51420199	51375508	51404511	17	51373565,51382164,51384577,51385381,51385972,51386592,51388326,51389411,51390599,51392956,51393127,51394095,51398570,51399093,51402258,51404477,51420092,	51375586,51382218,51384731,51385455,51386122,51386712,51388413,51389570,51390755,51393024,51393198,51394202,51398690,51399219,51402407,51404549,51420199,	0	SLC11A2	cmpl	cmpl	0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,-1,
15	NM_001174127	chr12	-	51373565	51420199	51375508	51404511	17	51373565,51382164,51384577,51385381,51385972,51386592,51388326,51389411,51390599,51392956,51393127,51394095,51398570,51399093,51402258,51404477,51420097,	51375586,51382218,51384731,51385455,51386122,51386712,51388413,51389570,51390755,51393024,51393198,51394202,51398690,51399219,51402407,51404549,51420199,	0	SLC11A2	cmpl	cmpl	0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,-1,
1002	NM_020370	chr12	-	54756228	54758270	54756444	54757635	2	54756228,54758176,	54757643,54758270,	0	GPR84	cmpl	cmpl	0,-1,
661	NM_001366534	chr12	+	9980076	9997603	9980140	9997027	4	9980076,9984911,9985898,9997016,	9980225,9985010,9986048,9997603,	0	KLRF1	cmpl	cmpl	0,1,1,1,
970	NM_001257199	chr12	+	50497790	50505095	50497833	50503302	8	50497790,50498356,50499399,50500070,50500587,50501349,50501806,50503205,	50497874,50498534,50499471,50500209,50500700,50501583,50501913,50505095,	0	GPD1	cmpl	cmpl	0,2,0,0,1,0,0,2,
1170	NM_024685	chr12	-	76738253	76742195	76739592	76742138	2	76738253,76741941,	76741567,76742195,	0	BBS10	cmpl	cmpl	2,0,
1320	NM_001256644	chr12	-	96394530	96437298	96396773	96437153	18	96394530,96396737,96400091,96402871,96406965,96407527,96408632,96409360,96410821,96411334,96412540,96412945,96414862,96415924,96418256,96421221,96422832,96437066,	96394884,96396842,96400187,96402926,96407036,96407631,96408777,96409472,96410892,96411358,96412681,96413018,96414915,96416029,96418325,96421342,96422963,96437298,	0	LTA4H	cmpl	cmpl	-1,0,0,2,0,1,0,2,0,0,0,2,0,0,0,2,0,0,
970	NR_138532	chr12	-	50523084	50561152	50561152	50561152	10	50523084,50526744,50528328,50529514,50529723,50531510,50532349,50536856,50537734,50560883,	50524477,50526847,50528485,50529621,50529852,50531603,50532400,50536987,50537840,50561152,	0	CERS5	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1134	NM_031435	chr12	+	72058080	72074423	72058289	72070888	3	72058080,72067982,72070468,	72058360,72068178,72074423,	0	THAP2	cmpl	cmpl	0,2,0,
977	NM_001351332	chr12	+	51442109	51454207	51442139	51453214	7	51442109,51442816,51449769,51449926,51450132,51451814,51453143,	51442261,51442968,51449804,51450028,51450285,51451911,51454207,	0	LETMD1	cmpl	cmpl	0,2,1,0,0,0,1,
80	NM_153449	chr12	-	7965109	8025511	7966911	8016051	12	7965109,7970426,7972077,7973816,7980090,7981299,7982361,7984199,7985317,8015964,8022458,8025455,	7967130,7970630,7972179,7973921,7980278,7981462,7982602,7984360,7985410,8016053,8022533,8025511,	0	SLC2A14	cmpl	cmpl	0,0,0,0,1,0,2,0,0,0,-1,-1,
112	NM_001256064	chr12	+	41221739	41366519	41302234	41365315	16	41221739,41302158,41303874,41312440,41316057,41318358,41323597,41327262,41327498,41330582,41331371,41333136,41337398,41337796,41352915,41365235,	41222103,41302295,41303907,41312573,41316230,41318454,41323804,41327362,41327680,41330707,41331489,41333287,41337526,41337972,41353036,41366519,	0	CNTN1	cmpl	cmpl	-1,0,1,1,2,1,1,1,2,1,0,1,2,1,0,1,
112	NM_001256063	chr12	+	41086243	41366519	41302234	41365315	16	41086243,41302158,41303874,41312440,41316057,41318358,41323597,41327262,41327498,41330582,41331371,41333136,41337398,41337796,41352915,41365235,	41086394,41302295,41303907,41312573,41316230,41318454,41323804,41327362,41327680,41330707,41331489,41333287,41337526,41337972,41353036,41366519,	0	CNTN1	cmpl	cmpl	-1,0,1,1,2,1,1,1,2,1,0,1,2,1,0,1,
141	NM_003667	chr12	+	71833577	71980088	71833860	71978514	18	71833577,71898393,71918185,71928894,71946852,71950398,71953365,71955560,71960183,71960411,71960620,71965293,71966629,71971704,71972583,71974057,71976235,71977426,	71834072,71898465,71918257,71928966,71947068,71950470,71953434,71955632,71960255,71960480,71960692,71965359,71966701,71971776,71972709,71974203,71976319,71980088,	0	LGR5	cmpl	cmpl	0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,
983	NM_001013690	chr12	-	52211675	52225701	52214235	52216197	2	52211675,52225540,	52216208,52225701,	0	FIGNL2	cmpl	cmpl	0,-1,
1120	NM_175624	chr12	+	70132639	70216979	70149188	70206801	10	70132639,70149163,70150184,70178499,70188216,70188920,70193988,70195388,70206743,70209143,	70132811,70149439,70150443,70178595,70188294,70189124,70194117,70195501,70206813,70216979,	0	RAB3IP	cmpl	cmpl	-1,0,2,0,0,0,0,0,2,-1,
1120	NM_175623	chr12	+	70133160	70216979	70133626	70209226	11	70133160,70149163,70150184,70178499,70188216,70188920,70193988,70195388,70206557,70206743,70209143,	70133649,70149439,70150443,70178595,70188294,70189124,70194117,70195501,70206657,70206813,70216979,	0	RAB3IP	cmpl	cmpl	0,2,2,0,0,0,0,0,2,0,1,
1001	NM_001243791	chr12	-	54574149	54582769	54575302	54577724	4	54574149,54576287,54577439,54582734,	54575431,54576407,54577743,54582769,	0	SMUG1	cmpl	cmpl	0,0,0,-1,
1316	NM_001317182	chr12	+	95867927	95909613	95867955	95907680	11	95867927,95869846,95876990,95879723,95887831,95888732,95889779,95897840,95905670,95906576,95907427,	95868106,95869954,95877056,95879757,95887993,95888914,95889874,95897937,95905774,95906692,95909613,	0	METAP2	cmpl	cmpl	0,1,1,1,2,2,1,0,1,0,2,
1434	NM_001286243	chr12	+	111284790	111345339	111291319	111345280	11	111284790,111291208,111296389,111311645,111317709,111318918,111321833,111330879,111336736,111342391,111345134,	111284909,111291378,111296579,111311765,111317891,111319100,111322054,111330954,111336929,111342595,111345339,	0	CCDC63	cmpl	cmpl	-1,0,2,0,0,2,1,0,0,1,1,
11	NM_005691	chr12	-	21958107	22089628	21958107	22089608	38	21958107,21958931,21960279,21962785,21964982,21967577,21968696,21970120,21971083,21981891,21991011,21995247,21997416,21997700,21998536,22001083,22005030,22005301,22012519,22013904,22015886,22017372,22025558,22028587,22035699,22040759,22046965,22048208,22059059,22061010,22063090,22063759,22065805,22068601,22069870,22078875,22086715,22089466,	21958245,21958994,21960413,21962889,21965091,21967656,21968827,21970241,21971185,21981994,21991104,21995405,21997486,21997849,21998766,22001180,22005156,22005439,22012600,22013989,22015988,22017411,22025664,22028660,22035807,22040868,22047108,22048249,22059222,22061145,22063246,22063912,22066000,22068844,22070037,22078997,22086857,22089628,	0	ABCC9	cmpl	cmpl	0,0,1,2,1,0,1,0,0,2,2,0,2,0,1,0,0,0,0,2,2,2,1,0,0,2,0,1,0,0,0,0,0,0,1,2,1,0,
724	NM_001286201	chr12	-	18233802	18243127	18234124	18243074	5	18233802,18237450,18238553,18241833,18243022,	18234407,18237599,18238627,18241890,18243127,	0	RERGL	cmpl	cmpl	2,0,1,1,0,
97	NM_001082972	chr12	-	25261222	25348094	25261689	25347996	16	25261222,25263060,25264705,25267589,25272078,25274686,25276144,25297298,25299934,25302561,25307252,25308244,25311405,25314046,25343547,25347819,	25261695,25263174,25264873,25267804,25272235,25274847,25276220,25297611,25300038,25302708,25307390,25308346,25311497,25314131,25343565,25348094,	0	CASC1	cmpl	cmpl	0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,
82	NM_001197317	chr12	+	9822308	9852148	9822330	9847470	4	9822308,9840497,9845423,9847355,	9822391,9840682,9845527,9852148,	0	CLEC2D	cmpl	cmpl	0,1,0,2,
82	NM_001197319	chr12	+	9822308	9852148	9822330	9847397	3	9822308,9840497,9847355,	9822391,9840682,9852148,	0	CLEC2D	cmpl	cmpl	0,1,0,
661	NM_207375	chr12	-	10051274	10084969	10051502	10084928	5	10051274,10069298,10074664,10078858,10084873,	10051575,10069402,10074831,10078942,10084969,	0	CLEC2A	cmpl	cmpl	2,0,1,1,0,
640	NM_001297640	chr12	-	7247149	7261810	7248986	7261776	5	7247149,7252281,7254493,7260846,7261705,	7249759,7252356,7254683,7261075,7261810,	0	C1RL	cmpl	cmpl	1,1,0,2,0,
1420	NM_032663	chr12	+	109490380	109525823	109490483	109523736	13	109490380,109494486,109495730,109505328,109509416,109510109,109511242,109519138,109519737,109520467,109520647,109522757,109523471,	109490566,109494596,109495913,109505432,109509515,109510155,109511337,109519198,109519824,109520548,109520867,109522878,109525823,	0	USP30	cmpl	cmpl	0,2,1,1,0,0,1,0,0,0,0,1,2,
173	NM_015275	chr12	+	105501508	105562906	105501578	105560709	33	105501508,105504902,105507993,105508139,105508961,105509438,105512223,105514332,105514878,105515895,105519781,105520012,105520906,105527547,105531663,105534071,105534676,105534944,105536230,105536904,105538064,105538495,105540229,105540819,105543392,105546120,105550503,105551013,105553778,105556526,105557888,105558418,105560641,	105501639,105505042,105508047,105508205,105509007,105509506,105512306,105514375,105514982,105516016,105519905,105520140,105521067,105527674,105531789,105534179,105534823,105535024,105536336,105537021,105538233,105538650,105540304,105540924,105543527,105546229,105550570,105551100,105553926,105556623,105558085,105558518,105562906,	0	WASHC4	cmpl	cmpl	0,1,0,0,0,1,0,2,0,2,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,2,2,0,1,0,1,
167	NM_181861	chr12	+	99039067	99129211	99042137	99126344	27	99039067,99042096,99042403,99043264,99052937,99056233,99056452,99059330,99059967,99061290,99064750,99065312,99071202,99074054,99076920,99080525,99093185,99097148,99100262,99102362,99106096,99109204,99116970,99117416,99119192,99120950,99126197,	99039613,99042275,99042593,99043462,99053121,99056346,99056584,99059569,99060135,99061422,99064864,99065497,99071329,99074180,99077052,99080651,99093347,99097277,99100388,99102482,99106213,99109330,99117090,99117542,99119318,99121094,99129211,	0	APAF1	cmpl	cmpl	-1,0,0,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116	NM_001025356	chr12	+	45609877	45826132	45610104	45823094	20	45609877,45695796,45725077,45740804,45741810,45742300,45744441,45751072,45761470,45771835,45781943,45784203,45795577,45796854,45797221,45803139,45810481,45814853,45816739,45822887,	45610174,45695876,45725206,45740870,45742098,45742414,45744557,45751207,45761576,45771896,45782086,45784281,45795803,45797024,45797319,45803270,45810687,45815056,45816845,45826132,	0	ANO6	cmpl	cmpl	0,1,0,0,0,0,0,2,2,0,1,0,0,1,0,2,1,0,2,0,
149	NM_002480	chr12	-	80167347	80328877	80169708	80328711	25	80167347,80172329,80175594,80180153,80182427,80184246,80187642,80189417,80190561,80190974,80192273,80199371,80199945,80201005,80202262,80203574,80211173,80214553,80214857,80215895,80222099,80226111,80239081,80266587,80328474,	80169795,80172380,80175642,80180258,80182563,80184263,80187708,80189539,80190730,80191175,80192364,80199548,80200113,80201110,80202357,80203790,80211298,80214711,80214946,80215970,80222244,80226271,80239200,80266718,80328877,	0	PPP1R12A	cmpl	cmpl	0,0,0,0,2,0,0,1,0,0,2,2,2,2,0,0,1,2,0,0,2,1,2,0,0,
1432	NM_001082538	chr12	+	111051933	111087235	111051987	111085697	15	111051933,111057640,111064166,111066571,111070276,111072474,111074285,111078187,111078828,111079346,111080053,111082771,111085000,111085553,111086847,	111052207,111057761,111064297,111066723,111070364,111072584,111074306,111078322,111078954,111079432,111080194,111082934,111085141,111085698,111087235,	0	TCTN1	cmpl	cmpl	0,1,2,1,0,1,0,0,0,0,2,2,0,0,-1,
185	NM_173598	chr12	-	117890816	118406795	117905003	118406060	20	117890816,117907466,117908995,117914268,117922220,117923399,117962656,117964875,117968745,117969470,117977523,117992973,117996310,118016923,118020094,118105278,118198815,118293232,118298095,118405880,	117905010,117907600,117909125,117914400,117922354,117923496,117963024,117964924,117968818,117969512,117977692,117993098,117996378,118017007,118020164,118105463,118199329,118293383,118298236,118406795,	0	KSR2	cmpl	cmpl	2,0,2,2,0,2,0,2,1,1,0,1,2,2,1,2,1,0,0,0,
